batchNum,vds,vgs,wg,nfing,gdg,gsg,Pout,PAE,ACPR,Tj,GainComp,Gain,ACPR_2nd,Psat,PBO,Gain_SS,Pdel_dBm,EVM
115,20,-1.6,87.5,6,52,78,2.70624,22.71808,-29.4336,72.53146,1.20787,9.15891,-50.6866,31.52525,-4.73675,10.36679,26.7885,8.01436
116,20,-1.6,87.5,8,22,33,2.52261,19.33344,-29.23888,77.54755,1.44765,9.38101,-50.35272,32.46949,-5.76411,10.82866,26.70538,8.01406
117,20,-1.6,87.5,8,22,48,2.58504,20.39335,-29.06545,77.06896,1.32802,9.4384,-50.19024,32.57566,-5.49,10.76642,27.08565,8.01433
118,20,-1.6,87.5,8,22,78,2.626,21.8124,-28.91293,73.63066,1.14029,9.32757,-50.14306,32.64392,-5.06196,10.46786,27.58196,8.01442
119,20,-1.6,87.5,8,52,48,2.60423,21.41773,-29.12482,68.61658,1.33472,9.59448,-50.41544,32.60778,-5.49831,10.9292,27.10947,8.01452
120,20,-1.6,87.5,8,52,78,2.63024,22.64157,-28.98861,66.90463,1.17467,9.47852,-50.29983,32.65093,-5.12447,10.65319,27.52646,8.01476
121,24,-1.6,37.5,2,22,33,3.67218,10.22122,-32.62709,56.74062,0.54511,12.62044,-56.46393,24.39985,-11.11256,13.16554,13.28729,7.97577
122,24,-1.6,37.5,2,22,48,3.671,10.98936,-32.57162,58.08971,0.56947,12.5128,-55.78106,24.39846,-10.71266,13.08227,13.6858,8.02221
123,24,-1.6,37.5,2,22,78,3.68503,12.28877,-32.53974,58.52988,0.6066,12.35547,-54.96045,24.41502,-10.09186,12.96206,14.32316,8.01673
124,24,-1.6,37.5,2,52,48,3.59088,10.22055,-32.58066,56.53514,0.46149,12.11919,-56.01771,24.30262,-10.95995,12.58068,13.34267,8.01736
125,24,-1.6,37.5,2,52,78,3.58854,12.67539,-32.51657,57.22057,0.53288,11.73155,-54.49627,24.29979,-9.73493,12.26307,14.56486,8.00664
126,24,-1.6,37.5,4,22,33,3.70128,7.73279,-32.41008,57.56113,0.37964,12.60083,-57.64616,27.44443,-12.48678,12.98047,14.95765,8.00106
127,24,-1.6,37.5,4,22,48,3.71036,8.69678,-32.39595,58.87095,0.40277,12.45288,-56.81098,27.45507,-11.88913,12.85565,15.56594,7.99583
128,24,-1.6,37.5,4,22,78,3.69255,10.88001,-32.31196,59.11511,0.50671,12.10034,-55.23062,27.43417,-10.63109,12.60705,16.80309,7.98861
129,24,-1.6,37.5,4,52,48,3.55292,12.93135,-32.25476,59.63781,0.71815,11.64456,-54.27766,27.26677,-9.52635,12.36271,17.74041,7.98173
130,24,-1.6,37.5,4,52,78,3.40646,16.59829,-32.08441,62.69859,0.97253,10.85475,-51.87216,27.08395,-7.70087,11.82729,19.38308,7.97636
131,24,-1.6,37.5,6,22,33,3.40207,10.05594,-32.13275,59.11931,0.61811,12.60909,-55.90823,28.83926,-10.86401,13.2272,17.97525,7.98033
132,24,-1.6,37.5,6,22,48,3.41319,11.3701,-32.06082,60.92476,0.64504,12.4501,-55.09802,28.85343,-10.21799,13.09514,18.63544,7.97776
133,24,-1.6,37.5,6,22,78,3.38334,14.36852,-31.80311,61.02852,0.79304,11.99748,-53.62745,28.81529,-8.77362,12.79052,20.04166,8.02425
134,24,-1.6,37.5,6,52,48,3.71872,10.60718,-32.09804,58.33181,0.49194,11.84594,-54.91184,29.22576,-10.76298,12.33788,18.46278,7.97727
135,24,-1.6,37.5,6,52,78,3.65265,18.47616,-31.46021,66.02626,0.89613,10.93615,-50.17895,29.14791,-7.17163,11.83228,21.97628,8.02231
136,24,-1.6,37.5,8,22,33,3.61255,8.42325,-32.02818,59.03257,0.48524,12.6206,-56.62971,30.34935,-11.99127,13.10584,18.35808,7.97758
137,24,-1.6,37.5,8,22,48,3.66953,10.16899,-31.84491,60.68842,0.5025,12.47857,-55.14322,30.41732,-11.07119,12.98059,19.34613,8.02496
138,24,-1.6,37.5,8,22,78,3.69229,14.84744,-31.42026,62.12558,0.67611,11.98753,-52.87771,30.44417,-8.90637,12.65985,21.5378,8.0213
139,24,-1.6,37.5,8,52,48,3.60263,11.18955,-31.79662,59.17987,0.61355,11.72525,-54.29431,30.33741,-10.28587,12.3388,20.05154,8.02244
140,24,-1.6,37.5,8,52,78,3.51719,17.5885,-31.25219,65.689,0.93681,10.88506,-50.60805,30.23317,-7.25376,11.82187,22.97941,8.01931
141,24,-1.6,62.5,2,22,33,3.42984,13.73688,-32.32186,65.34048,0.88077,11.72014,-53.53759,26.32184,-9.02428,12.60092,17.29756,7.98771
142,24,-1.6,62.5,2,22,48,3.4332,14.5119,-32.28755,66.69231,0.91151,11.64884,-52.99428,26.32609,-8.6898,12.56035,17.63629,7.98672
143,24,-1.6,62.5,2,22,78,3.46671,16.61241,-32.15097,67.10997,1.01191,11.50102,-51.49819,26.36828,-7.871,12.51293,18.49728,7.98503
144,24,-1.6,62.5,2,52,48,3.43665,15.23593,-32.16682,66.29657,0.853,11.17516,-51.22114,26.33045,-8.1252,12.02816,18.20525,7.98798
145,24,-1.6,62.5,2,52,78,3.45397,19.52188,-31.87418,70.4147,1.06816,10.80503,-49.28407,26.35229,-6.45641,11.87319,19.89588,7.98474
146,24,-1.6,62.5,4,22,33,3.38287,15.14735,-31.61604,71.09355,1.00673,11.51328,-51.71058,29.27226,-8.28909,12.52001,20.98317,8.02306
147,24,-1.6,62.5,4,22,48,3.41861,17.79493,-31.39743,73.66895,1.12786,11.36586,-50.37533,29.3179,-7.31167,12.49371,22.00623,8.02205
148,24,-1.6,62.5,4,22,78,3.47155,20.11509,-31.25411,72.07684,1.18469,11.24456,-50.06331,29.38463,-6.59263,12.42925,22.79201,8.02044
149,24,-1.6,62.5,4,52,48,3.40333,18.54484,-31.29458,72.04884,1.17416,10.91781,-49.47462,29.29845,-6.75472,12.09197,22.54373,8.02226
150,24,-1.6,62.5,4,52,78,3.43171,20.89307,-31.17909,72.83072,1.20915,10.71264,-49.50741,29.3345,-6.01375,11.9218,23.32076,8.02015
151,24,-1.6,62.5,6,22,33,3.43179,15.09165,-31.23553,72.7573,1.07779,11.36357,-51.93903,31.09551,-8.31965,12.44136,22.77587,8.01832
152,24,-1.6,62.5,6,22,48,3.4854,18.47215,-30.887,76.00448,1.20562,11.16363,-50.31051,31.16284,-7.03332,12.36925,24.12952,8.01785
153,24,-1.6,62.5,6,22,78,3.52601,20.98312,-30.68245,75.83552,1.20999,10.95444,-50.28731,31.21315,-6.18485,12.16443,25.0283,8.01702
154,24,-1.6,62.5,6,52,48,3.45377,20.48914,-30.78907,72.5683,1.31116,10.91078,-50.05343,31.12324,-6.36326,12.22194,24.75998,8.01705
155,24,-1.6,62.5,6,52,78,3.45806,21.77693,-30.73672,72.50623,1.24945,10.71231,-50.55598,31.12863,-5.94093,11.96176,25.18771,8.01635
156,24,-1.6,62.5,8,22,33,3.30832,14.78875,-30.86995,72.94768,1.1143,11.2715,-51.8468,32.18577,-8.25372,12.38579,23.93205,8.01677
157,24,-1.6,62.5,8,22,48,3.37893,18.49053,-30.42069,77.70654,1.22817,11.10545,-50.36909,32.27749,-6.87311,12.33362,25.40438,8.01665
158,24,-1.6,62.5,8,22,78,3.44555,21.37734,-30.15493,76.97937,1.18094,10.92587,-50.60681,32.36229,-5.96213,12.10424,26.40016,8.01617
159,24,-1.6,62.5,8,52,48,3.37376,19.90129,-30.3304,73.93501,1.3187,10.82319,-49.98641,32.27084,-6.30899,12.14189,25.96186,8.01644
160,24,-1.6,62.5,8,52,78,3.40253,22.05879,-30.16812,74.38873,1.22651,10.63652,-50.52257,32.30772,-5.63204,11.86289,26.67568,8.01601
161,24,-1.6,87.5,2,22,33,3.39207,20.79432,-31.63356,80.43488,1.45055,10.40969,-49.68282,27.73503,-6.02753,11.86025,21.7075,8.02224
162,24,-1.6,87.5,2,22,48,3.40857,21.20696,-31.61262,80.30318,1.44631,10.39911,-49.74325,27.7561,-5.92179,11.84542,21.83431,8.02186
163,24,-1.6,87.5,2,22,78,3.44711,21.98134,-31.5614,78.38895,1.44227,10.38643,-49.82797,27.80493,-5.7255,11.8287,22.07943,8.02123
164,24,-1.6,87.5,2,52,48,3.39433,21.78016,-31.56692,77.19951,1.47672,10.13773,-49.61685,27.73792,-5.59809,11.61445,22.13983,8.02151
165,24,-1.6,87.5,2,52,78,3.42193,22.42164,-31.54977,75.51404,1.45166,10.09433,-49.87596,27.77309,-5.44704,11.546,22.32605,8.02057
166,24,-1.6,87.5,4,22,33,3.31796,20.99045,-30.9512,85.43603,1.53625,10.20869,-50.18644,30.64939,-5.84348,11.74495,24.80591,8.01478
167,24,-1.6,87.5,4,22,48,3.35508,21.53839,-30.92146,84.10977,1.50338,10.23774,-50.36854,30.6977,-5.73041,11.74112,24.9673,8.01469
168,24,-1.6,87.5,4,22,78,3.41555,22.38213,-30.87754,79.52748,1.4568,10.26138,-50.67923,30.77529,-5.55044,11.71818,25.22485,8.01452
169,24,-1.6,87.5,4,52,48,3.3595,22.3366,-30.87054,78.99707,1.51793,10.0507,-50.40357,30.70343,-5.43363,11.56862,25.2698,8.0146
170,24,-1.6,87.5,4,52,78,3.39966,22.96769,-30.87355,75.76242,1.45618,10.04336,-50.85538,30.75503,-5.31862,11.49954,25.43641,8.01439
171,24,-1.6,87.5,6,22,33,3.01426,20.96094,-30.38766,86.58061,1.58235,10.12139,-50.3791,31.99339,-5.53504,11.70375,26.45835,8.01427
172,24,-1.6,87.5,6,22,48,3.09037,21.84446,-30.29625,84.01474,1.50543,10.22283,-50.75551,32.10169,-5.36943,11.72825,26.73226,8.01452
173,24,-1.6,87.5,6,22,78,3.1548,22.91727,-30.22347,80.46338,1.38826,10.24438,-51.50281,32.19131,-5.13915,11.63189,27.05215,8.01475
174,24,-1.6,87.5,6,52,48,3.10743,22.04206,-30.22839,80.55984,1.51401,9.95369,-50.68287,32.1256,-5.04315,11.4677,27.08245,8.01453
175,24,-1.6,87.5,6,52,78,3.13379,22.81035,-30.21012,79.4947,1.3814,9.90455,-51.527,32.16229,-4.8484,11.28595,27.3139,8.01463
176,24,-1.6,87.5,8,22,33,2.90213,19.6144,-30.17232,81.68417,1.49973,10.37197,-51.14332,33.07815,-6.09313,11.8717,26.98501,8.01423
177,24,-1.6,87.5,8,22,48,2.97356,20.46403,-30.03853,80.60174,1.43051,10.49213,-51.35818,33.18375,-5.91041,11.92265,27.27334,8.01478
178,24,-1.6,87.5,8,22,78,3.02919,21.6224,-29.90426,76.49173,1.315,10.47059,-51.87049,33.26425,-5.5881,11.78468,27.67615,8.01532
179,24,-1.6,87.5,8,52,48,3.00051,20.90668,-29.96547,76.02349,1.45555,10.2752,-51.03755,33.22294,-5.60958,11.73075,27.61336,8.01484
180,24,-1.6,87.5,8,52,78,3.02831,21.95783,-29.85744,74.01406,1.33332,10.18845,-51.69452,33.26298,-5.2682,11.52177,27.99478,8.01531
181,28,-1.6,37.5,2,22,33,4.28203,11.52576,-32.64972,62.60477,0.45551,12.88149,-56.19459,25.06711,-10.53886,13.31844,14.52825,8.00829
182,28,-1.6,37.5,2,22,48,4.2743,12.33193,-32.65796,64.1779,0.47352,12.75882,-55.70336,25.05926,-10.1549,13.21212,14.90436,8.00533
183,28,-1.6,37.5,2,22,78,4.2779,14.1964,-32.63349,65.17839,0.52642,12.55652,-54.78792,25.06292,-9.34788,13.05979,15.71504,8.00086
184,28,-1.6,37.5,2,52,48,4.63156,12.52595,-32.68135,64.55108,0.35179,11.82662,-54.94197,25.40789,-10.194,12.15105,15.21389,8.00028
185,28,-1.6,37.5,2,52,78,4.59974,19.96967,-32.42783,71.7223,0.60297,11.17756,-50.4054,25.37795,-7.18642,11.75156,18.19152,7.99162
186,28,-1.6,37.5,4,22,33,4.38019,8.62739,-32.4569,63.24758,0.31417,12.98746,-57.41793,28.17584,-12.05874,13.28035,16.1171,7.99277
187,28,-1.6,37.5,4,22,48,4.38171,9.86161,-32.45262,65.01024,0.3563,12.78749,-56.49614,28.17734,-11.3588,13.12255,16.81854,7.98795
188,28,-1.6,37.5,4,22,78,4.30432,12.39746,-32.38933,65.90283,0.5005,12.32072,-54.94487,28.09995,-9.95465,12.80694,18.14531,7.98167
189,28,-1.6,37.5,4,52,48,4.64521,11.23274,-32.44275,64.68365,0.32677,11.86651,-55.15113,28.43097,-10.74322,12.16703,17.68774,7.98073
190,28,-1.6,37.5,4,52,78,4.48049,20.59847,-31.98747,76.26012,0.79208,10.80728,-49.94406,28.27417,-6.62117,11.58379,21.653,8.02405
191,28,-1.6,37.5,6,22,33,3.94797,10.94632,-32.21177,64.45037,0.49224,13.17025,-56.14857,29.48557,-10.53644,13.6391,18.94913,7.97688
192,28,-1.6,37.5,6,22,48,3.96444,12.89251,-32.09541,66.96626,0.55467,12.93128,-55.08833,29.50364,-9.67097,13.46125,19.83267,8.02422
193,28,-1.6,37.5,6,22,78,3.89465,16.00032,-31.94432,67.42888,0.7359,12.34213,-53.86422,29.42651,-8.23604,13.06065,21.19048,8.02085
194,28,-1.6,37.5,6,52,48,4.36522,12.17298,-32.12708,65.08927,0.45768,12.00705,-54.53634,29.92189,-10.06675,12.44785,19.85514,8.02348
195,28,-1.6,37.5,6,52,78,4.57363,20.48112,-31.69466,75.53021,0.88976,10.96006,-50.20808,30.12443,-6.81071,11.83834,23.31372,8.01957
196,28,-1.6,37.5,8,22,33,4.28014,8.90415,-32.11223,64.59812,0.37107,13.08103,-56.89446,31.0858,-11.8496,13.4307,19.2362,7.97537
197,28,-1.6,37.5,8,22,48,4.34041,10.94611,-31.95941,66.74108,0.40733,12.86762,-55.414,31.14652,-10.83228,13.2464,20.31424,8.02294
198,28,-1.6,37.5,8,22,78,4.32236,15.67288,-31.64682,68.67817,0.58984,12.27382,-53.18245,31.12843,-8.66808,12.83481,22.46035,8.01985
199,28,-1.6,37.5,8,52,48,4.23212,16.96172,-31.63781,70.12208,0.68982,11.72812,-52.24825,31.03679,-7.97549,12.40004,23.0613,8.01875
200,28,-1.6,37.5,8,52,78,4.3561,21.89799,-31.37433,77.54072,0.99194,10.72517,-50.40213,31.1622,-6.12222,11.70601,25.03998,8.01666
201,28,-1.6,62.5,2,22,33,4.01192,14.81139,-32.44873,71.25443,0.72686,12.33234,-54.2695,27.00262,-8.81785,13.03997,18.18477,7.98188
202,28,-1.6,62.5,2,22,48,4.0131,15.8828,-32.42136,73.064,0.76563,12.24167,-53.63772,27.0039,-8.40776,12.98645,18.59614,7.98105
203,28,-1.6,62.5,2,22,78,4.03896,18.36354,-32.31573,73.64525,0.85803,12.08686,-52.07004,27.0318,-7.52428,12.92119,19.50752,7.97966
204,28,-1.6,62.5,2,52,48,4.42183,15.28738,-32.40268,72.38685,0.66055,11.55887,-52.24241,27.42512,-8.64706,12.20279,18.77806,7.98342
205,28,-1.6,62.5,2,52,78,4.44214,20.78549,-32.12006,78.65039,0.8888,11.13822,-49.70048,27.44502,-6.58925,12.00729,20.85577,7.98029
206,28,-1.6,62.5,4,22,33,4.02374,12.49398,-32.06474,74.42912,0.6747,12.1991,-54.16539,30.0257,-9.61677,12.86266,20.40893,8.02294
207,28,-1.6,62.5,4,22,48,4.06118,14.68495,-31.9408,76.55669,0.76073,12.05627,-53.10179,30.06592,-8.69218,12.80305,21.37374,8.02191
208,28,-1.6,62.5,4,22,78,4.11061,19.6867,-31.63543,79.61317,0.99396,11.70898,-50.57586,30.11846,-6.8112,12.68669,23.30726,8.02033
209,28,-1.6,62.5,4,52,48,4.3985,20.37539,-31.54952,80.59907,0.94483,11.37513,-49.91115,30.41245,-6.76989,12.2972,23.64256,8.02047
210,28,-1.6,62.5,4,52,78,4.41246,23.36725,-31.41237,82.55126,1.01868,11.04502,-50.01471,30.4262,-5.84988,12.03935,24.57633,8.01844
211,28,-1.6,62.5,6,22,33,4.05041,12.12084,-31.74529,75.62529,0.68928,12.12674,-53.84611,31.8153,-9.78134,12.80668,22.03397,8.0192
212,28,-1.6,62.5,6,22,48,4.13263,16.83022,-31.36583,80.99188,0.87007,11.85212,-51.65078,31.90258,-7.82894,12.70458,24.07364,8.01859
213,28,-1.6,62.5,6,22,78,4.20281,22.81258,-30.92141,86.60445,1.05342,11.43674,-50.39751,31.97571,-5.79583,12.46045,26.17989,8.01759
214,28,-1.6,62.5,6,52,48,4.11579,20.5272,-31.11392,81.77676,1.07106,11.3691,-50.06159,31.88484,-6.3838,12.42547,25.50104,8.01795
215,28,-1.6,62.5,6,52,78,4.13159,23.65501,-30.92817,84.65561,1.08736,11.03765,-50.52566,31.90148,-5.39698,12.10072,26.5045,8.01694
216,28,-1.6,62.5,8,22,33,3.95065,14.45629,-31.30233,77.12721,0.88964,12.19672,-53.10478,32.95639,-8.81072,13.07797,24.14567,8.01693
217,28,-1.6,62.5,8,22,48,4.01313,18.30095,-30.96068,81.93252,1.00821,11.98031,-51.76574,33.02453,-7.39339,12.97151,25.63114,8.01693
218,28,-1.6,62.5,8,22,78,4.049,22.62511,-30.61153,83.97555,1.09046,11.59728,-51.05384,33.06317,-5.92301,12.65831,27.14016,8.01669
219,28,-1.6,62.5,8,52,48,3.99743,21.2655,-30.70434,81.743,1.13357,11.45098,-50.39815,33.0075,-6.16824,12.56717,26.83926,8.01706
220,28,-1.6,62.5,8,52,78,4.03872,24.56264,-30.48169,83.69999,1.08999,11.16831,-51.00118,33.05214,-5.21459,12.2269,27.83755,8.01663
221,28,-1.6,87.5,2,22,33,4.00991,22.32741,-31.88858,88.94632,1.2939,11.07225,-49.9147,28.46173,-5.88353,12.35068,22.57819,8.02125
222,28,-1.6,87.5,2,22,48,4.02722,22.97383,-31.85127,89.1159,1.2985,11.04612,-49.91458,28.48044,-5.71111,12.3277,22.76933,8.02091
223,28,-1.6,87.5,2,22,78,4.06796,24.04353,-31.77655,87.23972,1.30091,11.01847,-49.95515,28.52414,-5.43934,12.29978,23.08481,8.02038
224,28,-1.6,87.5,2,52,48,3.99568,23.7219,-31.73628,85.57933,1.27912,10.7691,-49.79347,28.44629,-5.35538,12.02923,23.09091,8.02105
225,28,-1.6,87.5,2,52,78,4.02382,24.7156,-31.68255,83.94457,1.25852,10.70105,-50.04025,28.47677,-5.11739,11.93799,23.35938,8.02009
226,28,-1.6,87.5,4,22,33,3.90466,22.57174,-31.16264,97.7965,1.41806,10.74287,-50.11973,31.35651,-5.47026,12.14922,25.88626,8.01581
227,28,-1.6,87.5,4,22,48,3.96644,23.39825,-31.11805,96.40958,1.38052,10.78025,-50.41281,31.42469,-5.32679,12.14498,26.09791,8.01569
228,28,-1.6,87.5,4,22,78,4.06689,24.69788,-31.05084,91.17962,1.32978,10.81915,-50.90153,31.53331,-5.0995,12.12707,26.43381,8.01547
229,28,-1.6,87.5,4,52,48,3.96736,23.87165,-31.06516,91.01438,1.38687,10.51782,-50.51148,31.42569,-5.03718,11.89239,26.38852,8.01554
230,28,-1.6,87.5,4,52,78,4.04557,25.08552,-31.03372,87.57555,1.32559,10.50451,-51.05686,31.51048,-4.82571,11.8126,26.68477,8.01522
231,28,-1.6,87.5,6,22,33,3.61444,22.25948,-30.82156,94.55369,1.46976,11.0276,-50.61718,32.78201,-5.60671,12.48634,27.1753,8.01529
232,28,-1.6,87.5,6,22,48,3.69467,23.52981,-30.70119,92.5116,1.41754,11.07137,-50.88063,32.87735,-5.3126,12.47044,27.56475,8.01561
233,28,-1.6,87.5,6,22,78,3.75349,24.98011,-30.58178,89.63947,1.33848,10.99785,-51.40037,32.94594,-4.91974,12.30641,28.02621,8.01592
234,28,-1.6,87.5,6,52,48,4.05375,24.34309,-30.54178,90.46748,1.40725,10.62015,-51.03944,33.28017,-5.1233,12.01259,28.15686,8.01547
235,28,-1.6,87.5,6,52,78,4.10035,25.6532,-30.47096,89.91977,1.29576,10.51913,-51.53095,33.3298,-4.80166,11.78796,28.52814,8.0156
236,28,-1.6,87.5,8,22,33,3.8329,21.4051,-30.38022,96.27824,1.48168,10.86572,-50.60762,34.28626,-5.9634,12.34272,28.32286,8.01522
237,28,-1.6,87.5,8,22,48,3.92453,23.09253,-30.1964,96.49087,1.4146,10.90678,-50.8123,34.38885,-5.52831,12.30692,28.86054,8.01569
238,28,-1.6,87.5,8,22,78,3.65649,24.80144,-30.06326,92.14321,1.27146,10.8037,-50.91495,34.08162,-4.69499,12.04301,29.38663,8.01608
239,28,-1.6,87.5,8,52,48,3.60424,23.54036,-30.21301,86.95981,1.4309,10.91187,-50.86583,34.01912,-5.09579,12.32867,28.92332,8.01604
240,28,-1.6,87.5,8,52,78,3.61573,24.69459,-30.12029,85.04317,1.30232,10.76426,-51.02413,34.03294,-4.70652,12.0387,29.32642,8.01653
241,16,-1.5,37.5,2,22,33,2.57128,10.71323,-32.26191,52.34636,0.32516,11.21515,-57.16631,22.85211,-9.93543,11.54031,12.91668,7.98452
242,16,-1.5,37.5,2,22,48,2.56602,11.15495,-32.26082,53.20183,0.32671,11.11655,-56.88876,22.84322,-9.707,11.44326,13.13622,7.98289
243,16,-1.5,37.5,2,22,78,2.65776,8.84594,-32.25763,51.89201,0.13072,11.45412,-57.63804,22.99578,-11.04466,11.58484,11.95111,7.98952
244,16,-1.5,37.5,2,52,48,2.5381,10.62315,-32.29434,52.21123,0.26913,10.78625,-56.95961,22.79571,-9.85077,11.05538,12.94494,7.98212
245,16,-1.5,37.5,2,52,78,2.52211,11.25882,-32.29451,51.49515,0.3165,10.6486,-56.60354,22.76826,-9.51066,10.96509,13.2576,7.98086
246,16,-1.5,37.5,4,22,33,2.58994,10.39702,-31.81627,53.75095,0.3138,11.31818,-56.64444,25.89382,-10.12346,11.63198,15.77035,8.02034
247,16,-1.5,37.5,4,22,48,2.5698,11.16505,-31.77731,54.70817,0.33229,11.10267,-56.17813,25.85991,-9.70111,11.43496,16.1588,8.01902
248,16,-1.5,37.5,4,22,78,2.52591,12.68322,-31.68514,54.21916,0.39723,10.71135,-55.19236,25.7851,-8.9041,11.10858,16.881,8.01733
249,16,-1.5,37.5,4,52,48,2.49077,11.97174,-31.78231,53.55666,0.40636,10.50957,-55.50515,25.72425,-9.08712,10.91593,16.63713,8.01765
250,16,-1.5,37.5,4,52,78,2.40801,13.94705,-31.66585,54.11753,0.50303,9.94042,-54.35346,25.57749,-8.01312,10.44345,17.56437,8.01584
251,16,-1.5,37.5,6,22,33,2.63997,8.8916,-31.56975,53.7146,0.26719,11.59083,-56.87658,27.73781,-10.9871,11.85802,16.75071,8.01831
252,16,-1.5,37.5,6,22,48,2.64695,9.77438,-31.49743,54.84385,0.25555,11.35847,-56.30264,27.74929,-10.52031,11.61402,17.22898,8.017
253,16,-1.5,37.5,6,22,78,2.64539,11.83979,-31.29926,53.72205,0.28158,10.92404,-54.95881,27.74673,-9.49239,11.20563,18.25434,8.01529
254,16,-1.5,37.5,6,52,48,2.56059,12.02922,-31.33931,53.70639,0.38401,10.46039,-54.79716,27.60523,-9.14241,10.84439,18.46281,8.01464
255,16,-1.5,37.5,6,52,78,2.4801,14.80305,-31.06973,54.99042,0.48045,9.82627,-53.19116,27.46651,-7.74381,10.30672,19.7227,8.01344
256,16,-1.5,37.5,8,22,33,2.5784,9.04477,-31.26156,54.54319,0.29099,11.382,-56.30551,28.88472,-10.76363,11.67299,18.12108,8.01575
257,16,-1.5,37.5,8,22,48,2.58204,10.10143,-31.12537,55.44833,0.2758,11.11176,-55.51669,28.89084,-10.1998,11.38756,18.69103,8.01486
258,16,-1.5,37.5,8,22,78,2.55644,12.44336,-30.80083,54.54788,0.29963,10.60094,-53.9327,28.84757,-8.99561,10.90056,19.85196,8.01375
259,16,-1.5,37.5,8,52,48,2.47584,13.34794,-30.88759,53.68648,0.463,10.6663,-54.13213,28.70844,-8.58654,11.1293,20.1219,8.01379
260,16,-1.5,37.5,8,52,78,2.4037,16.02413,-30.58535,54.5966,0.54119,9.98081,-52.86414,28.58002,-7.33825,10.522,21.24177,8.01298
261,16,-1.5,62.5,2,22,33,2.39053,13.04759,-31.87705,57.49696,0.53481,10.66091,-55.12958,24.75404,-8.54807,11.19572,16.20597,8.01885
262,16,-1.5,62.5,2,22,48,2.38954,13.4837,-31.85801,58.17418,0.54112,10.60149,-54.86369,24.75224,-8.36424,11.14261,16.38801,8.01841
263,16,-1.5,62.5,2,22,78,2.39938,14.3964,-31.80085,57.15353,0.55974,10.51525,-54.4083,24.77008,-8.00892,11.07499,16.76117,8.01769
264,16,-1.5,62.5,2,52,48,2.39391,12.32456,-31.91449,55.50547,0.46107,10.4444,-55.13186,24.76018,-8.75395,10.90548,16.00623,8.01944
265,16,-1.5,62.5,2,52,78,2.3957,13.49947,-31.84796,55.05691,0.48197,10.27398,-54.45857,24.76343,-8.23693,10.75596,16.5265,8.01826
266,16,-1.5,62.5,4,22,33,2.38054,12.66346,-31.19798,60.1008,0.54674,10.62358,-54.40026,27.74616,-8.65882,11.17033,19.08734,8.01349
267,16,-1.5,62.5,4,22,48,2.38445,13.50804,-31.10162,60.09429,0.55552,10.50327,-53.85915,27.75328,-8.29318,11.05879,19.4601,8.0132
268,16,-1.5,62.5,4,22,78,2.38834,15.29194,-30.90373,58.45344,0.60065,10.27261,-53.04491,27.76036,-7.56725,10.87326,20.19311,8.01278
269,16,-1.5,62.5,4,52,48,2.37081,13.97278,-31.0779,56.94218,0.55225,10.36317,-53.60623,27.72837,-8.05625,10.91542,19.67211,8.01328
270,16,-1.5,62.5,4,52,78,2.36095,16.1776,-30.8604,57.19595,0.60862,10.04494,-52.75206,27.71027,-7.17527,10.65356,20.535,8.01276
271,16,-1.5,62.5,6,22,33,2.39356,10.87349,-30.78827,60.78399,0.50524,10.44683,-54.44753,29.53076,-9.35853,10.95207,20.17224,8.01328
272,16,-1.5,62.5,6,22,48,2.41452,12.19351,-30.55989,60.61516,0.4966,10.26368,-53.43408,29.56862,-8.7487,10.76028,20.81992,8.01305
273,16,-1.5,62.5,6,22,78,2.41753,15.34484,-30.06012,60.71767,0.54242,9.85738,-51.75221,29.57404,-7.36999,10.39981,22.20405,8.01271
274,16,-1.5,62.5,6,52,48,2.4126,13.10549,-30.46972,57.6219,0.53055,10.1455,-52.97391,29.56516,-8.32391,10.67605,21.24125,8.01307
275,16,-1.5,62.5,6,52,78,2.39721,16.58587,-29.95698,59.34583,0.59308,9.68005,-51.43646,29.53738,-6.85491,10.27313,22.68247,8.01272
276,16,-1.5,62.5,8,22,33,2.3146,11.75951,-30.22327,61.08813,0.61725,10.47048,-53.79765,30.63446,-8.86089,11.08773,21.77357,8.01296
277,16,-1.5,62.5,8,22,48,2.33407,13.05,-29.94866,61.57386,0.59436,10.28444,-52.74726,30.67085,-8.29703,10.8788,22.37382,8.01297
278,16,-1.5,62.5,8,22,78,2.32951,16.07986,-29.41376,60.96779,0.61613,9.83092,-51.20756,30.66235,-7.01747,10.44706,23.64488,8.01286
279,16,-1.5,62.5,8,52,48,2.3236,14.92147,-29.78533,57.99066,0.66619,10.23388,-52.20651,30.65131,-7.60572,10.90006,23.04559,8.01316
280,16,-1.5,62.5,8,52,78,2.29544,17.8507,-29.33324,58.70858,0.68478,9.75605,-51.02787,30.59836,-6.4465,10.44083,24.15186,8.01305
281,16,-1.5,87.5,2,22,33,2.37181,15.25473,-31.41297,63.05383,0.74363,9.72528,-53.12895,26.18118,-7.38127,10.46891,18.79991,8.01355
282,16,-1.5,87.5,2,22,48,2.37844,15.91241,-31.35553,63.19892,0.76289,9.67641,-52.9786,26.19331,-7.14539,10.4393,19.04792,8.01337
283,16,-1.5,87.5,2,22,78,2.39476,17.01586,-31.24884,62.13475,0.79257,9.60773,-52.70118,26.223,-6.75572,10.40029,19.46728,8.01308
